Crash ID,Crash Type,Accident Type Dimension Index
20033176,Multiple,25334
20031023,Multiple,25335
20034009,Single,25336
20032272,Single,25337
20032285,Single,25338
20035120,Single,25339
20032162,Single,25340
20031107,Multiple,25341
20036027,Single,25342
20032001,Multiple,25343
20038005,Single,25344
20034025,Single,25345
20032112,Single,25346
20031473,Single,25347
20033123,Single,25348
20034019,Single,25349
20034040,Multiple,25350
20031240,Single,25351
20033015,Single,25352
20031482,Multiple,25353
20033047,Multiple,25354
20031256,Single,25355
20031008,Single,25356
20031379,Single,25357
20033140,Multiple,25358
20033284,Single,25359
20032277,Multiple,25360
20033036,Single,25361
20034104,Multiple,25362
20031383,Single,25363
20035060,Single,25364
20033260,Single,25365
20034058,Multiple,25366
20031283,Multiple,25367
20031106,Single,25368
20033105,Single,25369
20035119,Single,25370
20032232,Single,25371
20032280,Single,25372
20031288,Single,25373
20031096,Multiple,25374
20031011,Single,25375
20033195,Multiple,25376
20031127,Single,25377
20032039,Single,25378
20031086,Single,25379
20031218,Single,25380
20035146,Single,25381
20032071,Multiple,25382
20031160,Single,25383
20033277,Single,25384
20037008,Single,25385
20031347,Multiple,25386
20032255,Single,25387
20032123,Single,25388
20033155,Single,25389
20031234,Single,25390
20032273,Single,25391
20031260,Single,25392
20035070,Multiple,25393
20035138,Multiple,25394
20032012,Multiple,25395
20035067,Single,25396
20033164,Multiple,25397
20031422,Single,25398
20038009,Single,25399
20033267,Multiple,25400
20032124,Single,25401
20035135,Single,25402
20031194,Single,25403
20032166,Single,25404
20031058,Single,25405
20031193,Multiple,25406
20032189,Single,25407
20031103,Single,25408
20031320,Single,25409
20031109,Single,25410
20035136,Multiple,25411
20031441,Single,25412
20033276,Multiple,25413
20032139,Multiple,25414
20031074,Multiple,25415
20036004,Single,25416
20035082,Single,25417
20035035,Single,25418
20032172,Single,25419
20031101,Multiple,25420
20031352,Single,25421
20033154,Single,25422
20034087,Multiple,25423
20031137,Single,25424
20037001,Single,25425
20031413,Multiple,25426
20031466,Multiple,25427
20033220,Single,25428
20031233,Single,25429
20031305,Single,25430
20031316,Single,25431
20032257,Single,25432
20038006,Multiple,25433
20033200,Single,25434
20031477,Single,25435
20031467,Multiple,25436
20033142,Single,25437
20032059,Single,25438
20036024,Single,25439
20031481,Single,25440
20033275,Multiple,25441
20034081,Single,25442
20033274,Single,25443
20037016,Single,25444
20033088,Multiple,25445
20037035,Single,25446
20031325,Multiple,25447
20034071,Single,25448
20033016,Multiple,25449
20034085,Single,25450
20031245,Single,25451
20033177,Single,25452
20033012,Multiple,25453
20031143,Single,25454
20031437,Multiple,25455
20034088,Multiple,25456
20031405,Single,25457
20031258,Multiple,25458
20033043,Single,25459
20033003,Single,25460
20033018,Single,25461
20033159,Single,25462
20037011,Single,25463
20031139,Single,25464
20032054,Multiple,25465
20032070,Single,25466
20032187,Multiple,25467
20032215,Single,25468
20033019,Multiple,25469
20031075,Multiple,25470
20031276,Multiple,25471
20033223,Multiple,25472
20033141,Single,25473
20033197,Multiple,25474
20033168,Multiple,25475
20032171,Single,25476
20031342,Multiple,25477
20032114,Single,25478
20033077,Single,25479
20034066,Multiple,25480
20031152,Single,25481
20033232,Single,25482
20031302,Single,25483
20035069,Multiple,25484
20031135,Single,25485
20034036,Multiple,25486
20031272,Single,25487
20035113,Multiple,25488
20031363,Multiple,25489
20031099,Single,25490
20031433,Single,25491
20031153,Multiple,25492
20032042,Multiple,25493
20031393,Multiple,25494
20036003,Single,25495
20034043,Single,25496
20033251,Single,25497
20032158,Multiple,25498
20031054,Single,25499
20033238,Single,25500
20031239,Multiple,25501
20031285,Multiple,25502
20035039,Multiple,25503
20032048,Single,25504
20035140,Multiple,25505
20035038,Single,25506
20036032,Multiple,25507
20035014,Multiple,25508
20033174,Multiple,25509
20031299,Multiple,25510
20032248,Single,25511
20032064,Multiple,25512
20032294,Single,25513
20032053,Multiple,25514
20035109,Multiple,25515
20032228,Single,25516
20033017,Single,25517
20035048,Single,25518
20031427,Single,25519
20032271,Single,25520
20033107,Multiple,25521
20031326,Single,25522
20034063,Single,25523
20031280,Multiple,25524
20031174,Single,25525
20034080,Multiple,25526
20033216,Single,25527
20035147,Multiple,25528
20031416,Single,25529
20031196,Single,25530
20031065,Multiple,25531
20032036,Multiple,25532
20035044,Multiple,25533
20031063,Multiple,25534
20031185,Multiple,25535
20035145,Single,25536
20035055,Single,25537
20033210,Single,25538
20034075,Single,25539
20032226,Single,25540
20034028,Single,25541
20035132,Multiple,25542
20035150,Single,25543
20036025,Multiple,25544
20035046,Single,25545
20031436,Multiple,25546
20031273,Multiple,25547
20031002,Multiple,25548
20032205,Multiple,25549
20031034,Multiple,25550
20031180,Multiple,25551
20031310,Single,25552
20035029,Multiple,25553
20031333,Single,25554
20031138,Single,25555
20031401,Multiple,25556
20031450,Single,25557
20035011,Single,25558
20035019,Single,25559
20031025,Multiple,25560
20036016,Single,25561
20035101,Single,25562
20033148,Multiple,25563
20031343,Multiple,25564
20031381,Multiple,25565
20032077,Single,25566
20031324,Single,25567
20033041,Multiple,25568
20031116,Single,25569
20032004,Single,25570
20033010,Single,25571
20031334,Single,25572
20033139,Multiple,25573
20033180,Multiple,25574
20031223,Single,25575
20031021,Multiple,25576
20033273,Multiple,25577
20036008,Multiple,25578
20032181,Multiple,25579
20031404,Multiple,25580
20034124,Single,25581
20032240,Single,25582
20032028,Single,25583
20031368,Single,25584
20033222,Single,25585
20037007,Single,25586
20033035,Single,25587
20032141,Single,25588
20031132,Single,25589
20032178,Single,25590
20033096,Single,25591
20033092,Multiple,25592
20031376,Single,25593
20035024,Single,25594
20033245,Single,25595
20033011,Single,25596
20031454,Single,25597
20031115,Single,25598
20035041,Multiple,25599
20032008,Multiple,25600
20034055,Multiple,25601
20031057,Multiple,25602
20033264,Multiple,25603
20032197,Multiple,25604
20033239,Single,25605
20033005,Multiple,25606
20032217,Single,25607
20031167,Multiple,25608
20033106,Multiple,25609
20031190,Multiple,25610
20032127,Single,25611
20032020,Multiple,25612
20031421,Multiple,25613
20032117,Multiple,25614
20032179,Multiple,25615
20036036,Multiple,25616
20031308,Multiple,25617
20031322,Multiple,25618
20035118,Single,25619
20034119,Single,25620
20034038,Single,25621
20032029,Multiple,25622
20031212,Multiple,25623
20031198,Multiple,25624
20034115,Single,25625
20031327,Multiple,25626
20031151,Multiple,25627
20031268,Single,25628
20034129,Multiple,25629
20031400,Single,25630
20031451,Multiple,25631
20035148,Multiple,25632
20031307,Single,25633
20032238,Multiple,25634
20032290,Multiple,25635
20033030,Multiple,25636
20031159,Multiple,25637
20034021,Multiple,25638
20034125,Multiple,25639
20033165,Multiple,25640
20031242,Single,25641
20035030,Multiple,25642
20034057,Multiple,25643
20038002,Single,25644
20032185,Multiple,25645
20032092,Single,25646
20035141,Single,25647
20033068,Single,25648
20031423,Single,25649
20031430,Multiple,25650
20031124,Multiple,25651
20033131,Single,25652
20031045,Multiple,25653
20034114,Multiple,25654
20035126,Multiple,25655
20032175,Multiple,25656
20031178,Single,25657
20031469,Single,25658
20034014,Single,25659
20034004,Single,25660
20031068,Multiple,25661
20032063,Multiple,25662
20035112,Single,25663
20031344,Single,25664
20031098,Single,25665
20033212,Single,25666
20033007,Single,25667
20032130,Multiple,25668
20031354,Multiple,25669
20032006,Multiple,25670
20035077,Single,25671
20032046,Multiple,25672
20031214,Single,25673
20033002,Multiple,25674
20031274,Single,25675
20034073,Single,25676
20031456,Multiple,25677
20035050,Single,25678
20031406,Single,25679
20034107,Multiple,25680
20031468,Single,25681
20036028,Single,25682
20035066,Single,25683
20031129,Single,25684
20035080,Multiple,25685
20033058,Multiple,25686
20033152,Multiple,25687
20033070,Multiple,25688
20031077,Multiple,25689
20033060,Single,25690
20032100,Single,25691
20035034,Single,25692
20033122,Single,25693
20033236,Multiple,25694
20034049,Single,25695
20035151,Single,25696
20037038,Single,25697
20032242,Multiple,25698
20034037,Single,25699
20032220,Single,25700
20032168,Single,25701
20033268,Single,25702
20032078,Multiple,25703
20031415,Multiple,25704
20034136,Single,25705
20033175,Single,25706
20032017,Multiple,25707
20031403,Single,25708
20031181,Single,25709
20031199,Single,25710
20031262,Single,25711
20031172,Single,25712
20033247,Single,25713
20031175,Single,25714
20031361,Single,25715
20032099,Single,25716
20033181,Single,25717
20033150,Single,25718
20035012,Single,25719
20032031,Single,25720
20031171,Multiple,25721
20031388,Multiple,25722
20032159,Multiple,25723
20033094,Single,25724
20031215,Multiple,25725
20031478,Multiple,25726
20031399,Single,25727
20037034,Single,25728
20033278,Multiple,25729
20033137,Single,25730
20033085,Multiple,25731
20032086,Multiple,25732
20031192,Single,25733
20032279,Multiple,25734
20035062,Multiple,25735
20032065,Single,25736
20033116,Multiple,25737
20031140,Multiple,25738
20033050,Single,25739
20034030,Single,25740
20032014,Multiple,25741
20031191,Single,25742
20034078,Single,25743
20032058,Single,25744
20031051,Single,25745
20031019,Single,25746
20031443,Single,25747
20031345,Single,25748
20036031,Single,25749
20034001,Single,25750
20032080,Single,25751
20031082,Single,25752
20035097,Single,25753
20031087,Single,25754
20035008,Single,25755
20034132,Single,25756
20032155,Single,25757
20034113,Single,25758
20034051,Multiple,25759
20031386,Multiple,25760
20035043,Single,25761
20033161,Multiple,25762
20031435,Single,25763
20031389,Multiple,25764
20033049,Multiple,25765
20031332,Multiple,25766
20033187,Multiple,25767
20035092,Multiple,25768
20031461,Single,25769
20031432,Single,25770
20033266,Single,25771
20033084,Single,25772
20031070,Single,25773
20031030,Multiple,25774
20031108,Single,25775
20031431,Single,25776
20033119,Single,25777
20032129,Multiple,25778
20033059,Multiple,25779
20033240,Single,25780
20031318,Multiple,25781
20034096,Single,25782
20032264,Single,25783
20031186,Single,25784
20035006,Multiple,25785
20031089,Multiple,25786
20037022,Single,25787
20031249,Single,25788
20034044,Multiple,25789
20033061,Single,25790
20032173,Single,25791
20033118,Multiple,25792
20032183,Single,25793
20035107,Multiple,25794
20032098,Multiple,25795
20031265,Multiple,25796
20037021,Single,25797
20035031,Single,25798
20032033,Single,25799
20031073,Single,25800
20031424,Single,25801
20035099,Single,25802
20032288,Single,25803
20033208,Multiple,25804
20031100,Single,25805
20033066,Multiple,25806
20031157,Multiple,25807
20031407,Single,25808
20035117,Single,25809
20036002,Multiple,25810
20031301,Single,25811
20033053,Single,25812
20033204,Single,25813
20031353,Single,25814
20031331,Multiple,25815
20033083,Multiple,25816
20034083,Single,25817
20031225,Multiple,25818
20033121,Single,25819
20032151,Single,25820
20035105,Single,25821
20032289,Single,25822
20032209,Multiple,25823
20037041,Single,25824
20033069,Single,25825
20034016,Single,25826
20031018,Multiple,25827
20037033,Single,25828
20032068,Single,25829
20032251,Single,25830
20032074,Single,25831
20031371,Single,25832
20033014,Single,25833
20035130,Single,25834
20034065,Single,25835
20034077,Single,25836
20031201,Single,25837
20034034,Single,25838
20031446,Single,25839
20034091,Single,25840
20034023,Multiple,25841
20036007,Multiple,25842
20032186,Multiple,25843
20031438,Single,25844
20031350,Multiple,25845
20031053,Multiple,25846
20031062,Multiple,25847
20033145,Single,25848
20031462,Multiple,25849
20031303,Single,25850
20031179,Multiple,25851
20031230,Single,25852
20034095,Single,25853
20031081,Single,25854
20037006,Single,25855
20034126,Single,25856
20031311,Multiple,25857
20031173,Multiple,25858
20032254,Single,25859
20031270,Single,25860
20033233,Single,25861
20034128,Multiple,25862
20036029,Multiple,25863
20031004,Multiple,25864
20031001,Single,25865
20033190,Single,25866
20032061,Single,25867
20035010,Single,25868
20032111,Single,25869
20037005,Single,25870
20033258,Single,25871
20031420,Multiple,25872
20034041,Single,25873
20032138,Single,25874
20031071,Single,25875
20034134,Single,25876
20032143,Multiple,25877
20035079,Single,25878
20032211,Single,25879
20033057,Single,25880
20037036,Single,25881
20032190,Multiple,25882
20033234,Single,25883
20033229,Multiple,25884
20031091,Multiple,25885
20031392,Single,25886
20033270,Single,25887
20031142,Single,25888
20033136,Multiple,25889
20037032,Single,25890
20031340,Single,25891
20031013,Multiple,25892
20033111,Multiple,25893
20031419,Single,25894
20033031,Single,25895
20032191,Multiple,25896
20037025,Single,25897
20031187,Multiple,25898
20034093,Single,25899
20032246,Multiple,25900
20031395,Multiple,25901
20033160,Single,25902
20033109,Multiple,25903
20031460,Multiple,25904
20031397,Single,25905
20034062,Multiple,25906
20033124,Multiple,25907
20032282,Single,25908
20037004,Multiple,25909
20031005,Multiple,25910
20032193,Single,25911
20032084,Multiple,25912
20033100,Single,25913
20031163,Single,25914
20031434,Single,25915
20031035,Single,25916
20031114,Single,25917
20031394,Single,25918
20033110,Single,25919
20031203,Single,25920
20033259,Multiple,25921
20033062,Single,25922
20033192,Single,25923
20032153,Multiple,25924
20034084,Single,25925
20034047,Multiple,25926
20033082,Multiple,25927
20034064,Single,25928
20035020,Single,25929
20031411,Single,25930
20035001,Single,25931
20032021,Single,25932
20031176,Single,25933
20033115,Multiple,25934
20031211,Multiple,25935
20031146,Single,25936
20035061,Single,25937
20031085,Single,25938
20033250,Single,25939
20031147,Multiple,25940
20031217,Multiple,25941
20031083,Single,25942
20033156,Single,25943
20032284,Single,25944
20031226,Multiple,25945
20032216,Multiple,25946
20034035,Single,25947
20031304,Single,25948
20031281,Multiple,25949
20033151,Multiple,25950
20033157,Multiple,25951
20031447,Single,25952
20032262,Multiple,25953
20032126,Multiple,25954
20031428,Single,25955
20032234,Multiple,25956
20036009,Multiple,25957
20032050,Single,25958
20031287,Single,25959
20032276,Single,25960
20035083,Single,25961
20032133,Single,25962
20033182,Multiple,25963
20034052,Multiple,25964
20035153,Single,25965
20032015,Single,25966
20032104,Single,25967
20035075,Single,25968
20036015,Single,25969
20035068,Multiple,25970
20031213,Single,25971
20035073,Single,25972
20032249,Multiple,25973
20033127,Multiple,25974
20034032,Single,25975
20037010,Single,25976
20032009,Multiple,25977
20033103,Single,25978
20031298,Single,25979
20032052,Multiple,25980
20031417,Multiple,25981
20034024,Multiple,25982
20035056,Single,25983
20033257,Multiple,25984
20035022,Multiple,25985
20031220,Multiple,25986
20035125,Single,25987
20031128,Multiple,25988
20033269,Single,25989
20032268,Single,25990
20031232,Single,25991
20036022,Multiple,25992
20032207,Multiple,25993
20033009,Single,25994
20037013,Single,25995
20034090,Multiple,25996
20033024,Single,25997
20032066,Single,25998
20033263,Single,25999
20032016,Multiple,26000
20033163,Multiple,26001
20035004,Multiple,26002
20032102,Multiple,26003
20031448,Multiple,26004
20033135,Multiple,26005
20031378,Single,26006
20031382,Multiple,26007
20032076,Single,26008
20032258,Single,26009
20032002,Single,26010
20031358,Single,26011
20038003,Multiple,26012
20031029,Single,26013
20036037,Single,26014
20032208,Single,26015
20031166,Single,26016
20032283,Multiple,26017
20034131,Single,26018
20033125,Single,26019
20032156,Multiple,26020
20034046,Multiple,26021
20036005,Multiple,26022
20035104,Multiple,26023
20035091,Multiple,26024
20031131,Multiple,26025
20033214,Single,26026
20038010,Single,26027
20032013,Multiple,26028
20031372,Single,26029
20031483,Multiple,26030
20033114,Multiple,26031
20034102,Single,26032
20031056,Multiple,26033
20034045,Multiple,26034
20031480,Multiple,26035
20033108,Multiple,26036
20031251,Multiple,26037
20031020,Single,26038
20031064,Single,26039
20037042,Multiple,26040
20031453,Multiple,26041
20033185,Single,26042
20035025,Single,26043
20031286,Multiple,26044
20032250,Multiple,26045
20035116,Single,26046
20033191,Single,26047
20034005,Single,26048
20034098,Single,26049
20032253,Single,26050
20033101,Single,26051
20033138,Single,26052
20033283,Multiple,26053
20033004,Single,26054
20032109,Single,26055
20031439,Multiple,26056
20036006,Multiple,26057
20033086,Multiple,26058
20032119,Multiple,26059
20032194,Single,26060
20034013,Multiple,26061
20032196,Multiple,26062
20034039,Multiple,26063
20032269,Single,26064
20032116,Multiple,26065
20031475,Single,26066
20035095,Single,26067
20035058,Multiple,26068
20031279,Single,26069
20033130,Single,26070
20031315,Single,26071
20035108,Multiple,26072
20033097,Multiple,26073
20031015,Single,26074
20031158,Multiple,26075
20033078,Single,26076
20031110,Single,26077
20033237,Single,26078
20037024,Single,26079
20035114,Single,26080
20032120,Multiple,26081
20032199,Multiple,26082
20033213,Multiple,26083
20031314,Single,26084
20036034,Multiple,26085
20032113,Multiple,26086
20033235,Multiple,26087
20033120,Single,26088
20037017,Multiple,26089
20032202,Single,26090
20033201,Multiple,26091
20032024,Single,26092
20035131,Multiple,26093
20033207,Single,26094
20033034,Single,26095
20035064,Single,26096
20038001,Single,26097
20033198,Single,26098
20033046,Multiple,26099
20032082,Single,26100
20036017,Single,26101
20035111,Multiple,26102
20033102,Single,26103
20031426,Multiple,26104
20033144,Multiple,26105
20033051,Single,26106
20031207,Multiple,26107
20031455,Multiple,26108
20034048,Single,26109
20032041,Single,26110
20031043,Multiple,26111
20033253,Multiple,26112
20032089,Single,26113
20037014,Multiple,26114
20031458,Single,26115
20031236,Single,26116
20032105,Single,26117
20032259,Single,26118
20032121,Single,26119
20036011,Multiple,26120
20032038,Single,26121
20034067,Multiple,26122
20032214,Multiple,26123
20031168,Single,26124
20033037,Multiple,26125
20032163,Multiple,26126
20033209,Single,26127
20031118,Multiple,26128
20035081,Multiple,26129
20031047,Multiple,26130
20036012,Multiple,26131
20033279,Multiple,26132
20032256,Multiple,26133
20031387,Single,26134
20032146,Single,26135
20032026,Single,26136
20031412,Single,26137
20033021,Multiple,26138
20033147,Multiple,26139
20031060,Single,26140
20037015,Single,26141
20031470,Multiple,26142
20033099,Multiple,26143
20031165,Single,26144
20032287,Single,26145
20031061,Multiple,26146
20031390,Single,26147
20035047,Single,26148
20034070,Single,26149
20034006,Single,26150
20031396,Single,26151
20031044,Single,26152
20031200,Single,26153
20038004,Single,26154
20033249,Single,26155
20032044,Single,26156
20032023,Single,26157
20032266,Single,26158
20035086,Multiple,26159
20033167,Single,26160
20032263,Multiple,26161
20035087,Multiple,26162
20032049,Single,26163
20031259,Single,26164
20033281,Single,26165
20031374,Multiple,26166
20032167,Multiple,26167
20035122,Single,26168
20034003,Single,26169
20033091,Single,26170
20031055,Single,26171
20035121,Single,26172
20032118,Single,26173
20031277,Single,26174
20033172,Single,26175
20031090,Single,26176
20032274,Single,26177
20033261,Single,26178
20031296,Single,26179
20031472,Single,26180
20034108,Single,26181
20032239,Multiple,26182
20035106,Single,26183
20032019,Single,26184
20031317,Multiple,26185
20033054,Single,26186
20032176,Multiple,26187
20032045,Single,26188
20031228,Multiple,26189
20035033,Single,26190
20034002,Multiple,26191
20033241,Single,26192
20037044,Single,26193
20034103,Single,26194
20037040,Single,26195
20031014,Multiple,26196
20032161,Multiple,26197
20031117,Single,26198
20033025,Multiple,26199
20035154,Multiple,26200
20031208,Multiple,26201
20035134,Multiple,26202
20033230,Single,26203
20033186,Single,26204
20031295,Multiple,26205
20031095,Multiple,26206
20035049,Single,26207
20032243,Single,26208
20031275,Multiple,26209
20032032,Multiple,26210
20034012,Single,26211
20032291,Multiple,26212
20031237,Single,26213
20033042,Multiple,26214
20033178,Multiple,26215
20034017,Multiple,26216
20036035,Single,26217
20031205,Multiple,26218
20031022,Single,26219
20032037,Multiple,26220
20031291,Multiple,26221
20031111,Single,26222
20033134,Single,26223
20032182,Multiple,26224
20031338,Single,26225
20031224,Single,26226
20034072,Multiple,26227
20031076,Single,26228
20033008,Multiple,26229
20031349,Single,26230
20031231,Single,26231
20033039,Single,26232
20032047,Single,26233
20031177,Multiple,26234
20035028,Single,26235
20035026,Multiple,26236
20035051,Single,26237
20031241,Multiple,26238
20033126,Single,26239
20037027,Single,26240
20033104,Single,26241
20031148,Single,26242
20033133,Single,26243
20035032,Single,26244
20031162,Multiple,26245
20032188,Single,26246
20037030,Single,26247
20031126,Multiple,26248
20033171,Single,26249
20032170,Single,26250
20031457,Single,26251
20031227,Multiple,26252
20033199,Multiple,26253
20031471,Single,26254
20033205,Single,26255
20031120,Multiple,26256
20032079,Multiple,26257
20033146,Single,26258
20031297,Multiple,26259
20031293,Single,26260
20033203,Single,26261
20031222,Single,26262
20034059,Multiple,26263
20033022,Single,26264
20031247,Single,26265
20031204,Single,26266
20034020,Single,26267
20033255,Single,26268
20031323,Single,26269
20035017,Single,26270
20031294,Multiple,26271
20034082,Multiple,26272
20033243,Single,26273
20031184,Single,26274
20032051,Multiple,26275
20031271,Single,26276
20033113,Single,26277
20036001,Multiple,26278
20032152,Single,26279
20031195,Single,26280
20033045,Single,26281
20032055,Single,26282
20031010,Single,26283
20033244,Multiple,26284
20033038,Single,26285
20031136,Single,26286
20033029,Single,26287
20035052,Single,26288
20033225,Single,26289
20031442,Single,26290
20031300,Single,26291
20033026,Multiple,26292
20031330,Multiple,26293
20033048,Single,26294
20031133,Multiple,26295
20032192,Multiple,26296
20035124,Single,26297
20031105,Multiple,26298
20032244,Single,26299
20032180,Single,26300
20032091,Single,26301
20036030,Multiple,26302
20035013,Multiple,26303
20035139,Single,26304
20031351,Multiple,26305
20031425,Multiple,26306
20031161,Multiple,26307
20032022,Single,26308
20035088,Multiple,26309
20033063,Single,26310
20033280,Single,26311
20032174,Single,26312
20031048,Multiple,26313
20031028,Multiple,26314
20031069,Single,26315
20035128,Single,26316
20031402,Multiple,26317
20032075,Multiple,26318
20033027,Single,26319
20037023,Single,26320
20032011,Multiple,26321
20032134,Multiple,26322
20035027,Multiple,26323
20035005,Single,26324
20033033,Multiple,26325
20034079,Single,26326
20033079,Multiple,26327
20031084,Single,26328
20033202,Multiple,26329
20032219,Multiple,26330
20032212,Multiple,26331
20037037,Single,26332
20032147,Multiple,26333
20033149,Single,26334
20032108,Single,26335
20031059,Single,26336
20033173,Single,26337
20035009,Multiple,26338
20032245,Single,26339
20036019,Single,26340
20035054,Single,26341
20034099,Multiple,26342
20036013,Single,26343
20033228,Single,26344
20033023,Single,26345
20033075,Single,26346
20032043,Multiple,26347
20031006,Single,26348
20034076,Single,26349
20031414,Single,26350
20034074,Multiple,26351
20031210,Multiple,26352
20033231,Multiple,26353
20031183,Single,26354
20031122,Multiple,26355
20031104,Single,26356
20031221,Single,26357
20033221,Single,26358
20033143,Multiple,26359
20032027,Single,26360
20035144,Single,26361
20035076,Multiple,26362
20033112,Single,26363
20035045,Single,26364
20031097,Single,26365
20032060,Multiple,26366
20032040,Single,26367
20031339,Multiple,26368
20031348,Multiple,26369
20033166,Multiple,26370
20034026,Multiple,26371
20031289,Single,26372
20033162,Multiple,26373
20031309,Single,26374
20032213,Multiple,26375
20034101,Single,26376
20032096,Multiple,26377
20034008,Single,26378
20033056,Single,26379
20032177,Single,26380
20033073,Multiple,26381
20033217,Single,26382
20033179,Single,26383
20031264,Multiple,26384
20035084,Multiple,26385
20035016,Single,26386
20033219,Multiple,26387
20035094,Single,26388
20033080,Single,26389
20037043,Single,26390
20037026,Single,26391
20035137,Single,26392
20035152,Single,26393
20032154,Multiple,26394
20032106,Single,26395
20032122,Single,26396
20031134,Single,26397
20032195,Multiple,26398
20037018,Single,26399
20033282,Single,26400
20034092,Single,26401
20032137,Multiple,26402
20031479,Single,26403
20035096,Single,26404
20033158,Single,26405
20032056,Single,26406
20031377,Multiple,26407
20035072,Single,26408
20032136,Single,26409
20034061,Single,26410
20032252,Multiple,26411
20035065,Multiple,26412
20032007,Multiple,26413
20031145,Single,26414
20036039,Single,26415
20031243,Single,26416
20033189,Single,26417
20032093,Multiple,26418
20031188,Multiple,26419
20031463,Multiple,26420
20031391,Single,26421
20036021,Single,26422
20031373,Single,26423
20031219,Multiple,26424
20033224,Single,26425
20034111,Single,26426
20031312,Multiple,26427
20034122,Multiple,26428
20031335,Single,26429
20031362,Single,26430
20031049,Single,26431
20035015,Single,26432
20031093,Single,26433
20035085,Single,26434
20033090,Single,26435
20032270,Single,26436
20035093,Single,26437
20033067,Single,26438
20031254,Multiple,26439
20032227,Single,26440
20032200,Single,26441
20031009,Single,26442
20034127,Single,26443
20032073,Multiple,26444
20034060,Single,26445
20032069,Multiple,26446
20033095,Multiple,26447
20033072,Multiple,26448
20032030,Multiple,26449
20032083,Single,26450
20032261,Single,26451
20031250,Single,26452
20031150,Multiple,26453
20031040,Multiple,26454
20031440,Single,26455
20035037,Single,26456
20031050,Multiple,26457
20035036,Multiple,26458
20031024,Single,26459
20035103,Single,26460
20033196,Single,26461
20031066,Multiple,26462
20031284,Multiple,26463
20032236,Multiple,26464
20034022,Single,26465
20031328,Multiple,26466
20031007,Single,26467
20031026,Multiple,26468
20035100,Multiple,26469
20032222,Multiple,26470
20035042,Single,26471
20032085,Multiple,26472
20031464,Multiple,26473
20031039,Single,26474
20034031,Single,26475
20031121,Multiple,26476
20035007,Multiple,26477
20032018,Multiple,26478
20031263,Single,26479
20031125,Multiple,26480
20034117,Multiple,26481
20031474,Single,26482
20032278,Multiple,26483
20033183,Multiple,26484
20035149,Single,26485
20031418,Multiple,26486
20032144,Multiple,26487
20032206,Single,26488
20032233,Single,26489
20032203,Single,26490
20031375,Multiple,26491
20037003,Multiple,26492
20034106,Multiple,26493
20032005,Multiple,26494
20034105,Single,26495
20036023,Single,26496
20033020,Multiple,26497
20031290,Single,26498
20033169,Multiple,26499
20031216,Multiple,26500
20031409,Single,26501
20032223,Single,26502
20032225,Single,26503
20037028,Single,26504
20031360,Multiple,26505
20031197,Single,26506
20035098,Multiple,26507
20033194,Single,26508
20031046,Single,26509
20034135,Multiple,26510
20032198,Single,26511
20032201,Single,26512
20032145,Single,26513
20033252,Single,26514
20035018,Multiple,26515
20035102,Multiple,26516
20031384,Single,26517
20032131,Single,26518
20033117,Single,26519
20031269,Single,26520
20031355,Multiple,26521
20031038,Single,26522
20032165,Multiple,26523
20033006,Multiple,26524
20031359,Multiple,26525
20031031,Single,26526
20034094,Multiple,26527
20031266,Multiple,26528
20031130,Multiple,26529
20033065,Single,26530
20038007,Multiple,26531
20031088,Multiple,26532
20031164,Multiple,26533
20037009,Single,26534
20031429,Multiple,26535
20031357,Single,26536
20032094,Single,26537
20033184,Single,26538
20034018,Single,26539
20034109,Multiple,26540
20035021,Single,26541
20032169,Multiple,26542
20033081,Multiple,26543
20035059,Single,26544
20034050,Multiple,26545
20033098,Single,26546
20035040,Single,26547
20031261,Multiple,26548
20031016,Single,26549
20031306,Multiple,26550
20032103,Single,26551
20032267,Single,26552
20032142,Single,26553
20032148,Single,26554
20032164,Single,26555
20031155,Single,26556
20034116,Single,26557
20032247,Single,26558
20031253,Single,26559
20034118,Multiple,26560
20031189,Multiple,26561
20032101,Single,26562
20034097,Single,26563
20032157,Multiple,26564
20031367,Multiple,26565
20032072,Multiple,26566
20031113,Multiple,26567
20033188,Multiple,26568
20031278,Multiple,26569
20031067,Multiple,26570
20034056,Single,26571
20032281,Single,26572
20032025,Multiple,26573
20032160,Multiple,26574
20031202,Single,26575
20033129,Multiple,26576
20031369,Multiple,26577
20038008,Single,26578
20032097,Single,26579
20032087,Single,26580
20034010,Single,26581
20034015,Single,26582
20031282,Single,26583
20033071,Multiple,26584
20032293,Single,26585
20031476,Single,26586
20031003,Single,26587
20031252,Multiple,26588
20032218,Single,26589
20032235,Multiple,26590
20031094,Single,26591
20034120,Single,26592
20032057,Single,26593
20033215,Multiple,26594
20033087,Multiple,26595
20032062,Multiple,26596
20035089,Single,26597
20032067,Multiple,26598
20033246,Single,26599
20031365,Single,26600
20033211,Multiple,26601
20031336,Single,26602
20035155,Multiple,26603
20031141,Single,26604
20034110,Single,26605
20032135,Single,26606
20031248,Multiple,26607
20031123,Multiple,26608
20032230,Multiple,26609
20033032,Single,26610
20032081,Multiple,26611
20034086,Single,26612
20034130,Multiple,26613
20033074,Single,26614
20033001,Multiple,26615
20036014,Single,26616
20035115,Multiple,26617
20031246,Multiple,26618
20033227,Multiple,26619
20034069,Multiple,26620
20031017,Multiple,26621
20031072,Single,26622
20032204,Single,26623
